ts,mid,spread_bps,trend_bps_per_sec,trend_angle_deg,bid_pressure_total_usd,ask_pressure_total_usd,pressure_imbalance,strongest_bid_usd,strongest_bid_dist_usd,strongest_ask_usd,strongest_ask_dist_usd,bid_p_0_10,bid_p_10_25,bid_p_25_50,bid_p_50_100,bid_p_100_200,ask_p_0_10,ask_p_10_25,ask_p_25_50,ask_p_50_100,ask_p_100_200,bid_wall_half_life_ms,ask_wall_half_life_ms,burst_count_3s,burst_buy_usd_3s,burst_sell_usd_3s,burst_imbalance_3s,target_ok_long,target_ok_short,pressure_ok_long,pressure_ok_short,in_long_hint,in_short_hint
1771599840512,67447.00,0.8896,-0.352938,-19.4399,3206530.73,4649268.37,-0.183653,631552.83,37.00,948276.90,15.00,90035.29,71150.67,3045344.77,0.00,0.00,488955.09,4160313.28,0.00,0.00,0.00,604,1143,212,87203.25,4497971.49,-0.961963,0,1,0,1,0,1
1771599841054,67449.00,0.2965,-0.346987,-19.1361,2690717.63,881201.08,0.506595,784090.72,32.00,170129.81,1.00,28940.62,205272.78,2456504.23,0.00,0.00,376013.07,505188.01,0.00,0.00,0.00,541,1143,220,87600.53,4500506.86,-0.961814,0,1,1,0,0,0
1771599841606,67448.50,0.1483,-0.341622,-18.8613,2808859.03,61941.15,0.956847,760075.49,10.50,40012.10,0.50,1265962.79,1542896.24,0.00,0.00,0.00,57456.36,4374.13,110.66,0.00,0.00,548,604,106,36110.27,2274998.67,-0.968751,0,0,1,0,0,0
1771599842205,67447.50,0.1483,-0.332923,-18.4138,329031.54,1105225.01,-0.541182,82708.85,5.50,466680.81,0.50,158729.65,160299.16,10002.73,0.00,0.00,788561.63,316663.38,0.00,0.00,0.00,540,604,124,43993.95,2360810.00,-0.963412,0,0,0,1,0,0
1771599842663,67447.50,0.1483,-0.324060,-17.9555,1323247.62,1398842.43,-0.027771,504598.32,26.50,953607.48,0.50,338824.49,205720.56,778702.57,0.00,0.00,1050773.59,348068.83,0.00,0.00,0.00,545,604,183,839200.41,2365209.56,-0.476222,0,1,0,0,0,0
1771599843246,67447.50,0.1483,-0.316811,-17.5788,782910.29,3157240.87,-0.602599,500885.44,26.50,720158.32,13.50,730.38,278193.15,503986.76,0.00,0.00,1503346.95,1653893.93,0.00,0.00,0.00,545,1118,180,829595.81,2317963.82,-0.472864,0,1,0,1,0,1
1771599843857,67438.00,2.9657,-0.309120,-17.1774,101747.34,5795873.86,-0.965495,32690.75,33.00,2019833.56,10.00,0.00,22797.62,78949.72,0.00,0.00,0.00,4552988.24,1242885.62,0.00,0.00,541,604,124,855285.39,93457.07,0.802987,0,1,0,1,0,1
1771599844318,67420.00,0.2966,-0.302727,-16.8425,3425391.65,5084311.24,-0.194944,786423.21,42.00,1114862.76,18.00,10.79,8475.58,3416905.28,0.00,0.00,152139.56,4932171.68,0.00,0.00,0.00,535,560,179,887580.51,2317529.07,-0.446147,0,1,0,1,0,1
1771599844841,67405.00,0.2967,-0.299070,-16.6504,2309488.10,3152967.47,-0.154414,601050.97,22.00,1127826.71,15.00,860017.77,1344560.34,104909.99,0.00,0.00,322114.45,2830853.02,0.00,0.00,0.00,1604,0,173,887455.72,2257282.63,-0.435593,0,1,0,1,0,1
1771599845342,67402.50,0.1484,-0.295744,-16.4752,2091788.35,1853415.81,0.060421,708791.67,19.50,345741.66,28.50,456613.62,1635174.74,0.00,0.00,0.00,576937.23,139534.78,1136943.80,0.00,0.00,1604,588,162,872570.07,2234401.01,-0.438315,1,0,0,0,0,0
1771599845887,67402.50,0.1484,-0.296067,-16.4923,2324765.18,311890.51,0.763420,805210.68,19.50,110731.67,0.50,506281.64,1818483.54,0.00,0.00,0.00,119843.62,192046.89,0.00,0.00,0.00,1604,528,104,60484.66,2234401.01,-0.947287,0,0,1,0,0,0
1771599846447,67406.00,0.5934,-0.294560,-16.4129,5688730.59,105284.58,0.963657,3059532.04,3.00,75024.24,20.00,4670921.32,1017809.27,0.00,0.00,0.00,1511.98,103772.60,0.00,0.00,0.00,539,0,107,65107.25,2234401.01,-0.943373,1,0,1,0,0,0
1771599846971,67407.50,0.1484,-0.292603,-16.3096,5698191.26,53994.93,0.981226,1620742.00,0.50,23936.66,23.50,4150663.27,1547527.99,0.00,0.00,0.00,12337.28,41657.65,0.00,0.00,0.00,519,588,79,38571.28,2233944.35,-0.966054,1,0,1,0,0,0
1771599847501,67407.50,0.1484,-0.292367,-16.2972,1945073.14,1112843.01,0.272156,594604.21,17.50,606810.37,15.50,835965.97,1109107.17,0.00,0.00,0.00,190305.51,922537.50,0.00,0.00,0.00,1099,0,22,8615.97,7347.08,0.079490,0,0,1,0,0,0
1771599848033,67396.50,0.1484,-0.293612,-16.3629,4499119.40,370766.37,0.847731,678009.77,13.50,249191.65,0.50,1499805.23,2999314.17,0.00,0.00,0.00,318660.06,52106.31,0.00,0.00,0.00,1604,0,77,9598.74,837956.74,-0.977350,0,0,1,0,0,0
1771599848580,67414.50,0.1483,-0.293514,-16.3577,10537318.30,1032159.50,0.821572,1672098.68,17.50,462093.67,33.50,2453796.46,8083521.84,0.00,0.00,0.00,590.58,13300.14,1018268.78,0.00,0.00,519,604,87,9755.15,838218.31,-0.976992,1,0,1,0,0,0
1771599849095,67416.50,0.1483,-0.292289,-16.2930,1551134.33,1416495.97,0.045369,338594.74,29.50,613976.79,20.50,458823.62,192532.29,899778.42,0.00,0.00,585.87,1250429.69,165480.41,0.00,0.00,1019,1164,89,9765.94,838218.31,-0.976967,1,1,0,0,0,0
1771599849627,67418.50,0.1483,-0.289805,-16.1618,1391190.60,1240638.76,0.057204,673282.86,18.50,595013.22,13.50,583945.74,807244.86,0.00,0.00,0.00,121264.00,1119374.77,0.00,0.00,0.00,519,604,88,4275.05,837974.29,-0.989848,0,0,0,0,0,0
1771599850177,67418.50,0.1483,-0.287081,-16.0178,3127913.31,93493.03,0.941955,869637.26,11.50,76873.46,18.50,651516.71,2476396.60,0.00,0.00,0.00,370.16,93122.87,0.00,0.00,0.00,519,1164,94,16102.36,845325.55,-0.962615,0,0,1,0,0,0
1771599850730,67418.50,0.1483,-0.284115,-15.8607,846846.07,321071.29,0.450181,156541.23,0.50,201922.56,18.50,480402.61,366443.45,0.00,0.00,0.00,38914.82,282156.48,0.00,0.00,0.00,541,1164,39,13268.58,18326.82,-0.160094,0,0,1,0,0,0
1771599851436,67418.50,0.1483,-0.280839,-15.6868,2692320.21,18737.12,0.986177,547950.67,15.50,7949.37,0.50,1457258.12,1235062.09,0.00,0.00,0.00,8510.35,10226.77,0.00,0.00,0.00,539,1098,29,13450.75,23460.10,-0.271176,0,0,1,0,0,0
1771599851954,67418.50,0.1483,-0.277326,-15.5001,4678316.40,8912.92,0.996197,1100729.49,1.50,7969.60,0.50,2119317.49,2558998.91,0.00,0.00,0.00,8541.36,371.56,0.00,0.00,0.00,541,1098,36,13421.76,249921.90,-0.898067,0,0,1,0,0,0
1771599852569,67465.50,0.1482,-0.271909,-15.2114,1964939.75,1598850.88,0.102725,733588.97,6.50,448586.25,26.50,937338.75,46009.92,981591.08,0.00,0.00,55346.77,728697.70,814806.42,0.00,0.00,492,1074,76,23062.98,294481.15,-0.854742,1,0,0,0,0,0
1771599853168,67460.50,0.1482,-0.265767,-14.8833,2911074.02,1288361.58,0.386412,664371.00,20.50,438715.50,42.50,1447651.23,1463422.79,0.00,0.00,0.00,45013.35,1545.33,1241802.90,0.00,0.00,548,1123,84,68465.30,304105.74,-0.632471,1,1,1,0,0,0
1771599853789,67460.50,0.1482,-0.258318,-14.4839,966082.19,1235189.12,-0.122251,300380.19,19.50,560301.75,18.50,405047.61,561034.57,0.00,0.00,0.00,335136.66,900052.45,0.00,0.00,0.00,548,1054,83,68344.04,296774.70,-0.625634,0,0,0,1,0,0
1771599854394,67461.00,0.2965,-0.249301,-13.9985,3263834.18,6557.20,0.995990,595133.61,11.00,4023.43,1.00,1295083.16,1968751.02,0.00,0.00,0.00,4328.38,2228.82,0.00,0.00,0.00,1032,1143,97,74618.75,491175.95,-0.736234,0,0,1,0,0,0
1771599854952,67462.50,0.1482,-0.239233,-13.4542,9941129.48,2427.85,0.999512,6128829.83,1.50,1493.38,19.50,8036636.48,1904493.00,0.00,0.00,0.00,550.54,1877.31,0.00,0.00,0.00,529,530,85,73944.56,270305.15,-0.570402,0,0,1,0,0,0
1771599855514,67497.50,0.1482,-0.225014,-12.6811,3460631.68,3560802.95,-0.014266,876368.32,16.50,959214.10,22.50,1066018.22,2394613.46,0.00,0.00,0.00,856864.63,2703938.32,0.00,0.00,0.00,1081,606,79,71966.81,219990.55,-0.507005,1,0,0,0,0,0
1771599856121,67497.50,0.1482,-0.214161,-12.0879,1691537.60,2563984.60,-0.205015,800281.34,25.50,597232.49,20.50,391350.65,402381.00,897805.95,0.00,0.00,864773.97,1699210.63,0.00,0.00,0.00,563,537,80,18125.58,246925.95,-0.863230,1,1,0,1,0,1
1771599856628,67497.50,0.1482,-0.203918,-11.5256,540537.56,4753679.48,-0.795801,113172.42,20.50,977646.30,15.50,49278.11,414369.50,76889.95,0.00,0.00,1067024.32,3686655.16,0.00,0.00,0.00,1100,606,79,18125.58,246102.28,-0.862803,0,1,0,1,0,1
1771599857132,67497.00,0.2963,-0.189967,-10.7561,110891.46,5781916.64,-0.962364,83246.41,32.00,1456974.70,1.00,448.14,2810.40,107632.92,0.00,0.00,2187910.94,3594005.69,0.00,0.00,0.00,1055,447,77,18081.12,225863.61,-0.851761,0,1,0,1,0,1
1771599857746,67482.00,4.1493,-0.180583,-10.2363,5080934.34,3235386.12,0.221919,931237.95,31.00,938991.27,15.00,0.00,2644192.54,2436741.80,0.00,0.00,0.00,1557058.07,1678328.05,0.00,0.00,1032,516,122,15721.36,575689.97,-0.946834,0,1,1,0,0,0
1771599858353,67481.50,1.3337,-0.171047,-9.7063,4097704.44,1348033.28,0.504922,975555.46,18.50,595501.39,22.50,733695.47,3364008.97,0.00,0.00,0.00,33574.91,801913.44,512544.94,0.00,0.00,1095,594,83,9930.13,575669.72,-0.966086,1,0,1,0,0,0
1771599858851,67503.50,0.1481,-0.160279,-9.1059,3566540.70,1732557.26,0.346094,444367.97,19.50,691025.91,15.50,1265335.82,2301204.88,0.00,0.00,0.00,653204.04,1079353.21,0.00,0.00,0.00,537,537,106,57424.50,539838.94,-0.807708,0,0,1,0,0,0
1771599859365,67508.50,0.1481,-0.148938,-8.4713,6666565.68,966002.48,0.746874,1953155.82,2.50,613532.83,16.50,4678962.85,1987602.84,0.00,0.00,0.00,23422.72,913142.37,29437.40,0.00,0.00,527,568,113,66334.34,540319.56,-0.781311,0,0,1,0,0,0
1771599859896,67511.50,0.1481,-0.139211,-7.9252,4786314.18,900511.96,0.683299,2707368.11,2.50,300396.56,15.50,4644393.69,141920.49,0.00,0.00,0.00,170.14,788944.64,111397.18,0.00,0.00,527,511,120,72181.97,586291.84,-0.780760,0,0,1,0,0,0
1771599860460,67517.50,0.1481,-0.127451,-7.2633,3438495.80,1346517.48,0.437194,509719.92,19.50,482793.76,21.50,2006113.42,1432382.38,0.00,0.00,0.00,36452.94,1289572.37,20492.17,0.00,0.00,1187,540,132,101733.45,586379.60,-0.704312,1,0,1,0,0,0
1771599861063,67524.50,0.1481,-0.114438,-6.5284,7554828.74,2390715.75,0.519239,2360495.67,3.50,627163.95,13.50,6737331.95,817496.79,0.00,0.00,0.00,16743.56,2373972.19,0.00,0.00,0.00,526,540,79,148712.70,47890.99,0.512817,0,0,1,0,0,0
1771599861593,67524.50,0.1481,-0.101346,-5.7869,1141716.15,4032015.57,-0.558649,405510.50,27.50,672426.91,11.50,233527.43,411987.71,496201.01,0.00,0.00,1872962.98,2159052.60,0.00,0.00,0.00,559,540,46,95887.35,81652.99,0.080175,0,1,0,1,0,1
1771599862124,67524.50,0.1481,-0.086220,-4.9279,3210723.14,49495.46,0.969637,562336.05,2.50,31230.99,0.50,1591436.87,1619286.27,0.00,0.00,0.00,45779.37,3716.09,0.00,0.00,0.00,526,568,51,95977.16,82002.77,0.078517,0,0,1,0,0,0
1771599862674,67525.50,0.1481,-0.071083,-4.0659,6425130.86,4231.55,0.998684,2844610.82,0.50,3399.54,19.50,4240207.77,2184923.08,0.00,0.00,0.00,586.16,3645.39,0.00,0.00,0.00,664,532,35,81121.14,35529.62,0.390838,0,0,1,0,0,0
1771599863231,67547.50,0.4441,-0.056087,-3.2102,2326506.99,4769978.19,-0.344321,547044.33,22.50,1045711.04,4.50,119960.72,2206546.27,0.00,0.00,0.00,1550394.55,3219583.65,0.00,0.00,0.00,664,527,61,105071.78,35442.54,0.495531,0,1,0,1,0,1
1771599863736,67540.50,0.1481,-0.039611,-2.2683,388135.65,11029448.33,-0.932011,126356.35,25.50,3239289.34,6.50,22.29,108422.50,279690.86,0.00,0.00,7821203.25,3208245.08,0.00,0.00,0.00,527,539,55,60692.51,34132.04,0.280101,0,1,0,1,0,1
1771599864346,67532.50,0.1481,-0.022885,-1.3110,398838.82,6928065.21,-0.891130,126257.10,17.50,1192323.86,4.50,16172.06,382666.76,0.00,0.00,0.00,5745032.07,1183033.14,0.00,0.00,0.00,527,540,80,211674.99,34374.49,0.720589,0,0,0,1,0,0
1771599864887,67519.50,0.1481,-0.005513,-0.3158,2325662.39,943269.57,0.422888,303017.12,14.50,260337.54,24.50,898760.03,1426902.36,0.00,0.00,0.00,65663.81,679684.83,197920.93,0.00,0.00,527,539,106,214699.89,54609.91,0.594445,1,0,1,0,0,0
1771599865415,67546.00,0.8883,0.009809,0.5620,6176902.61,1423003.52,0.625521,696654.56,22.00,595957.45,11.00,87582.77,6089319.84,0.00,0.00,0.00,61059.07,1361944.45,0.00,0.00,0.00,664,527,125,304253.39,54280.39,0.697209,0,1,1,0,0,0
1771599865965,67547.50,0.1480,0.025014,1.4329,2189025.07,3890135.71,-0.279827,259495.30,16.50,979997.89,17.50,729788.47,1459236.60,0.00,0.00,0.00,1347322.78,2542812.92,0.00,0.00,0.00,550,527,93,276538.25,54334.43,0.671569,0,0,0,1,0,0
1771599866471,67543.50,0.1481,0.039673,2.2719,185371.49,11047406.94,-0.966995,88810.44,24.50,2415487.43,4.50,1261.58,184109.92,0.00,0.00,0.00,8799829.62,2247577.33,0.00,0.00,0.00,1053,507,94,286825.66,54334.42,0.681473,0,1,0,1,0,0
1771599867006,67542.50,0.1481,0.053218,3.0463,121569.42,6169915.77,-0.961354,39473.72,24.50,2053844.86,1.50,491.02,44897.90,76180.50,0.00,0.00,4792804.55,1377111.23,0.00,0.00,0.00,526,539,84,341292.77,54233.12,0.725767,0,1,0,1,0,0
1771599867772,67519.00,0.5924,0.065193,3.7300,1077759.02,6636329.71,-0.720574,561048.85,27.00,1917154.30,7.00,93046.51,243469.48,741243.03,0.00,0.00,3081559.25,3554770.47,0.00,0.00,0.00,532,537,65,196411.55,11338.36,0.890846,0,1,0,1,0,0
1771599868244,67517.50,0.1481,0.076965,4.4011,275543.31,3022805.27,-0.832920,116913.26,12.50,706872.97,18.50,23106.04,252437.26,0.00,0.00,0.00,942253.01,1914989.48,165562.78,0.00,0.00,527,540,54,113222.61,11338.36,0.817947,0,0,0,1,0,0
1771599868859,67517.50,0.1481,0.088701,5.0689,281826.81,3093229.04,-0.832994,75774.83,20.50,695792.84,17.50,79976.39,201850.42,0.00,0.00,0.00,622342.85,2428173.34,42712.84,0.00,0.00,559,540,41,85408.04,19723.95,0.624777,0,1,0,1,0,0
1771599869410,67517.50,0.1481,0.100238,5.7241,493830.57,3485406.34,-0.751796,117880.96,6.50,615059.91,6.50,220464.90,273365.67,0.00,0.00,0.00,1409339.55,2076066.79,0.00,0.00,0.00,527,606,39,72752.69,20598.28,0.558692,0,0,0,1,0,0
1771599869962,67516.50,0.1481,0.109116,6.2272,254512.52,7868588.13,-0.937336,130296.41,14.50,2534427.49,0.50,5109.03,249403.49,0.00,0.00,0.00,5522086.68,2346501.45,0.00,0.00,0.00,527,606,42,13201.11,29719.15,-0.384854,0,0,0,1,0,0
1771599870502,67500.50,0.1481,0.116129,6.6240,273126.88,8443889.26,-0.937335,117030.16,7.50,3051329.54,16.50,132695.07,83317.77,57114.04,0.00,0.00,3143192.98,5300696.28,0.00,0.00,0.00,544,606,48,11885.98,32418.88,-0.463446,0,0,0,1,0,0
1771599871040,67500.50,0.1481,0.122926,7.0080,415763.60,1956428.37,-0.649469,131741.81,19.50,612159.37,17.50,170255.60,245508.00,0.00,0.00,0.00,559035.38,1397392.99,0.00,0.00,0.00,1081,537,47,6494.41,21842.34,-0.541626,0,0,0,1,0,0
1771599871616,67495.50,0.1482,0.129239,7.3640,297706.95,5463864.10,-0.896658,113813.79,11.50,998214.30,4.50,60664.69,237042.26,0.00,0.00,0.00,3542176.46,1921687.64,0.00,0.00,0.00,537,563,60,4576.21,60514.31,-0.859389,0,0,0,1,0,0
1771599872327,67495.50,0.1482,0.135294,7.7050,2267.98,6757488.11,-0.999329,1493.90,20.50,2954218.25,0.50,507.54,1693.64,66.79,0.00,0.00,4525907.97,2231580.15,0.00,0.00,0.00,563,516,63,33052.05,51192.23,-0.215328,0,1,0,1,0,0
1771599872768,67479.50,0.1482,0.139757,7.9560,302574.96,12907128.04,-0.954189,120537.13,23.50,6109406.51,16.50,2350.82,286809.57,13414.58,0.00,0.00,2214030.92,10693097.12,0.00,0.00,0.00,492,516,86,33138.44,51776.61,-0.219492,0,1,0,1,0,0
1771599873355,67465.50,4.2985,0.142529,8.1117,1200642.01,5989668.65,-0.666039,308586.08,31.50,1401119.63,14.50,0.00,167840.03,1032801.98,0.00,0.00,0.00,3274909.94,2714758.71,0.00,0.00,548,0,79,31311.39,49405.39,-0.224166,0,1,0,1,0,0
1771599873886,67452.00,0.2965,0.140872,8.0186,1494498.97,1652158.79,-0.050104,574932.55,14.00,342504.00,16.00,306496.76,1188002.21,0.00,0.00,0.00,182473.99,1469684.80,0.00,0.00,0.00,548,548,83,32210.93,60518.61,-0.305272,0,0,0,0,0,0
1771599874561,67451.50,0.1483,0.138020,7.8583,1733828.64,2095097.34,-0.094352,386205.31,17.50,507145.85,27.50,127756.96,1606071.68,0.00,0.00,0.00,95114.92,1260577.55,739404.86,0.00,0.00,548,1054,77,62807.06,24718.03,0.435178,1,0,0,0,0,0
1771599875060,67451.50,0.1483,0.134625,7.6673,273058.11,4436576.85,-0.884043,77442.08,18.50,1026491.96,0.50,111024.39,162033.72,0.00,0.00,0.00,1908241.83,2528335.02,0.00,0.00,0.00,548,604,78,62769.85,24937.24,0.431352,0,0,0,1,0,0
1771599875569,67451.50,0.1483,0.128798,7.3392,932357.82,1856005.43,-0.331251,305211.97,22.50,491791.86,0.50,186929.95,745427.87,0.00,0.00,0.00,846584.48,1009420.95,0.00,0.00,0.00,540,604,62,32476.14,24406.10,0.141873,0,1,0,1,0,0
1771599876137,67451.50,0.1483,0.120951,6.8965,350355.44,4224077.82,-0.846820,107775.41,2.50,741956.49,0.50,111218.51,239136.94,0.00,0.00,0.00,2077364.93,2146712.89,0.00,0.00,0.00,1032,604,56,40266.09,26103.08,0.213397,0,0,0,1,0,0
1771599876631,67451.50,0.1483,0.115411,6.5834,442131.36,3308855.89,-0.764259,143359.19,18.50,790240.54,16.50,112503.30,329628.06,0.00,0.00,0.00,779610.92,2529244.98,0.00,0.00,0.00,548,548,30,40631.01,5000.14,0.780845,0,0,0,1,0,0
1771599877178,67452.50,0.1483,0.111688,6.3728,4660927.29,912610.68,0.672520,3823702.79,0.50,248445.88,14.50,4175517.84,485409.45,0.00,0.00,0.00,114632.65,797978.02,0.00,0.00,0.00,492,514,24,13340.05,5145.16,0.443321,0,0,1,0,0,0
1771599877781,67452.50,0.1483,0.107998,6.1639,526911.24,4771816.26,-0.801118,113459.01,6.50,1171966.87,0.50,191402.90,335508.33,0.00,0.00,0.00,3386603.63,1385212.63,0.00,0.00,0.00,1080,1118,23,13288.79,4759.34,0.472594,0,0,0,1,0,0
1771599878315,67451.50,0.1483,0.101663,5.8049,156483.30,6655454.07,-0.954056,71241.03,16.50,3529274.81,0.50,10376.49,129800.03,16306.78,0.00,0.00,5758418.03,897036.04,0.00,0.00,0.00,548,604,19,23816.70,4527.99,0.680505,0,0,0,1,0,0
1771599878865,67451.50,0.1483,0.096348,5.5034,215316.79,7284888.08,-0.942584,113144.10,13.50,2532848.91,0.50,8900.09,206416.70,0.00,0.00,0.00,6073748.94,1211139.14,0.00,0.00,0.00,548,604,20,16178.43,4527.99,0.562649,0,0,0,1,0,0
1771599879392,67440.50,0.1483,0.090559,5.1745,774160.42,4867537.45,-0.725558,125618.68,14.50,1184792.36,11.50,327839.40,446321.03,0.00,0.00,0.00,1889266.05,2978271.40,0.00,0.00,0.00,548,604,57,17388.40,19325.64,-0.052766,0,0,0,1,0,0
1771599879999,67439.50,0.1483,0.088801,5.0746,499710.18,6059023.41,-0.847620,113164.68,2.50,1793410.34,0.50,131150.82,368559.36,0.00,0.00,0.00,3233553.30,2825470.11,0.00,0.00,0.00,548,1164,57,17388.40,19325.64,-0.052766,0,0,0,1,0,0
1771599880456,67439.50,0.1483,0.087247,4.9863,419837.93,4222551.97,-0.819129,115672.19,18.50,879358.25,0.50,80863.05,338974.89,0.00,0.00,0.00,2456954.26,1765597.71,0.00,0.00,0.00,545,1164,52,19994.72,16682.91,0.090295,0,0,0,1,0,0
1771599881079,67439.50,0.1483,0.086649,4.9522,123096.91,8035105.93,-0.969823,110859.17,22.50,3095777.22,0.50,1356.81,121740.10,0.00,0.00,0.00,5534254.55,2500851.38,0.00,0.00,0.00,541,1164,55,31809.54,16682.91,0.311938,0,1,0,1,0,0
1771599881551,67439.50,0.1483,0.088381,5.0508,1211.07,8269968.25,-0.999707,213.77,4.50,2967719.46,0.50,857.09,353.98,0.00,0.00,0.00,5796419.01,2473549.24,0.00,0.00,0.00,548,1164,54,21081.96,16682.91,0.116485,0,0,0,1,0,0
1771599882076,67425.00,0.8899,0.088857,5.0778,73281.86,13570883.09,-0.989258,50049.56,20.00,3676579.27,15.00,126.75,51090.30,22064.82,0.00,0.00,3477873.15,10093009.94,0.00,0.00,0.00,541,1164,75,20792.54,17774.64,0.078250,0,1,0,1,0,0
1771599882579,67418.50,0.1483,0.090121,5.1496,131003.81,11408350.58,-0.977294,90328.83,21.50,2751597.27,0.50,196.85,129911.99,894.97,0.00,0.00,7485399.89,3922950.69,0.00,0.00,0.00,519,1098,43,19734.17,1150.39,0.889833,0,1,0,1,0,0
1771599883099,67404.50,0.1484,0.087667,5.0101,1122055.71,7624714.77,-0.743435,355897.92,19.50,1984945.48,14.50,287253.19,834802.52,0.00,0.00,0.00,2092620.06,5532094.71,0.00,0.00,0.00,512,1098,68,19806.30,8499.76,0.399439,0,0,0,1,0,0
1771599883715,67407.50,0.1484,0.084674,4.8399,5695531.23,3022940.73,0.306543,2693590.75,2.50,512980.47,22.50,5502917.56,192613.66,0.00,0.00,0.00,1025466.28,1919869.17,77605.28,0.00,0.00,541,588,78,13289.18,10606.81,0.112252,1,0,1,0,1,0
1771599884237,67407.00,0.2967,0.080463,4.6003,320286.93,4055425.44,-0.853607,90550.57,11.00,841686.62,1.00,66520.59,253766.34,0.00,0.00,0.00,2287492.87,1767932.57,0.00,0.00,0.00,519,528,74,1409.62,10606.81,-0.765384,0,0,0,1,0,0
1771599884806,67391.50,0.1484,0.074659,4.2697,697162.81,6604423.64,-0.809038,240075.99,16.50,1718377.71,9.50,162183.60,534979.21,0.00,0.00,0.00,2900444.63,3703979.01,0.00,0.00,0.00,0,528,89,11355.37,27741.70,-0.419119,0,0,0,1,0,0
1771599885318,67391.50,0.1484,0.073440,4.2003,1612363.98,3462266.36,-0.364539,650071.27,15.50,596206.58,12.50,98117.43,1514246.54,0.00,0.00,0.00,445713.21,2543631.95,472921.20,0.00,0.00,509,528,76,17090.87,27484.12,-0.233163,0,0,0,1,0,0
1771599885830,67391.50,0.1484,0.072055,4.1213,223991.93,4951570.63,-0.913442,89936.85,15.50,916840.91,14.50,29360.28,194631.66,0.00,0.00,0.00,1862466.13,3089104.51,0.00,0.00,0.00,509,528,54,17433.87,23382.95,-0.145751,0,0,0,1,0,0
1771599886331,67391.50,0.1484,0.070027,4.0057,100803.53,5987247.82,-0.966885,27610.98,11.50,1631287.38,0.50,28454.11,72349.41,0.00,0.00,0.00,4000573.64,1986674.18,0.00,0.00,0.00,509,501,75,22413.35,19630.93,0.066178,0,0,0,1,0,0
1771599886903,67391.50,0.1484,0.067763,3.8766,123534.90,5094997.83,-0.952655,89488.11,14.50,1505904.57,0.50,5098.41,118436.49,0.00,0.00,0.00,3247912.43,1847085.40,0.00,0.00,0.00,509,1073,75,22551.46,19698.99,0.067513,0,0,0,1,0,0
1771599887360,67383.50,0.1484,0.064403,3.6849,47444.74,13290934.67,-0.992886,27191.20,3.50,4525777.15,8.50,29606.03,17838.71,0.00,0.00,0.00,10625127.38,2665807.29,0.00,0.00,0.00,509,1530,101,21834.82,24212.53,-0.051636,0,0,0,1,0,0
1771599887992,67383.50,0.1484,0.059325,3.3951,38595.83,7971792.95,-0.990364,27390.64,3.50,2748247.68,0.50,30921.91,7673.92,0.00,0.00,0.00,5769004.35,2202788.61,0.00,0.00,0.00,509,0,72,13069.26,6209.10,0.355848,0,0,0,1,0,0
1771599888476,67374.50,0.1484,0.051890,2.9704,22423.70,13565887.09,-0.996700,10965.90,20.50,4008846.66,9.50,1256.44,21167.26,0.00,0.00,0.00,9780329.02,3785558.07,0.00,0.00,0.00,0,484,93,6532.90,34297.80,-0.680000,0,1,0,1,0,0
1771599888985,67343.50,0.1485,0.039320,2.2517,112154.26,2748292.65,-0.921583,16544.03,6.50,1052461.06,17.50,51896.25,60258.01,0.00,0.00,0.00,839702.69,1908589.96,0.00,0.00,0.00,0,0,134,6532.90,45427.58,-0.748543,0,0,0,1,0,0
1771599889542,67333.50,0.1485,0.025839,1.4801,1573689.81,5667727.84,-0.565364,599392.80,19.50,677781.78,7.50,32823.89,1531236.84,9629.08,0.00,0.00,4444719.73,1142982.92,80025.19,0.00,0.00,0,0,154,4504.03,70177.01,-0.879379,0,0,0,1,0,0
1771599890153,67332.50,0.1485,0.014225,0.8150,989166.96,2937907.52,-0.496232,292081.36,14.50,859585.16,40.50,193474.14,795692.82,0.00,0.00,0.00,58631.46,137851.30,2741424.77,0.00,0.00,611,0,138,4209.53,79838.39,-0.899830,1,0,0,1,0,0
1771599890605,67336.50,0.4455,0.000874,0.0501,4205096.55,4823191.11,-0.068462,962544.76,3.50,1788350.07,23.50,2459866.39,1745230.16,0.00,0.00,0.00,10833.54,3412012.78,1400344.79,0.00,0.00,0,452,137,11395.25,76980.57,-0.742118,1,0,0,0,0,0
1771599891151,67348.50,0.1485,-0.011744,-0.6729,1995733.97,4778130.89,-0.410755,276749.40,15.50,916362.35,8.50,755437.28,1240296.68,0.00,0.00,0.00,1527952.14,3250178.75,0.00,0.00,0.00,546,611,157,147338.18,136483.48,0.038245,0,0,0,1,0,0
1771599891697,67348.50,0.1485,-0.024314,-1.3928,589184.45,5213537.97,-0.796928,100696.88,17.50,761770.40,0.50,235784.08,353400.37,0.00,0.00,0.00,1852135.93,3361402.04,0.00,0.00,0.00,0,546,135,147384.64,113376.50,0.130419,0,0,0,1,0,0
1771599892307,67348.50,0.1485,-0.037420,-2.1430,1460500.75,4037825.39,-0.468747,609943.07,27.50,1047504.36,19.50,28586.19,494376.96,937537.61,0.00,0.00,572905.36,3464920.02,0.00,0.00,0.00,602,610,116,554805.68,103150.52,0.686452,0,1,0,1,0,1
