ts,mid,spread_bps,trend_bps_per_sec,trend_angle_deg,bid_pressure_total_usd,ask_pressure_total_usd,pressure_imbalance,strongest_bid_usd,strongest_bid_dist_usd,strongest_ask_usd,strongest_ask_dist_usd,bid_p_0_10,bid_p_10_25,bid_p_25_50,bid_p_50_100,bid_p_100_200,ask_p_0_10,ask_p_10_25,ask_p_25_50,ask_p_50_100,ask_p_100_200,burst_count_3s,burst_buy_usd_3s,burst_sell_usd_3s,burst_imbalance_3s,target_ok_long,target_ok_short,pressure_ok_long,pressure_ok_short,in_long_hint,in_short_hint
1771599855514,67497.50,0.1482,-0.242350,-13.6230,3460631.68,3560802.95,-0.014266,876368.32,16.50,959214.10,22.50,1066018.22,2394613.46,0.00,0.00,0.00,856864.63,2703938.32,0.00,0.00,0.00,79,71966.81,219990.55,-0.507005,1,0,0,0,0,0
1771599856121,67497.50,0.1482,-0.231359,-13.0267,1691537.60,2563984.60,-0.205015,800281.34,25.50,597232.49,20.50,391350.65,402381.00,897805.95,0.00,0.00,864773.97,1699210.63,0.00,0.00,0.00,80,18125.58,246925.95,-0.863230,1,1,0,1,0,1
1771599856628,67497.50,0.1482,-0.220288,-12.4232,540537.56,4753679.48,-0.795801,113172.42,20.50,977646.30,15.50,49278.11,414369.50,76889.95,0.00,0.00,1067024.32,3686655.16,0.00,0.00,0.00,79,18125.58,246102.28,-0.862803,0,1,0,1,0,1
1771599857132,67497.00,0.2963,-0.209168,-11.8141,110891.46,5781916.64,-0.962364,83246.41,32.00,1456974.70,1.00,448.14,2810.40,107632.92,0.00,0.00,2187910.94,3594005.69,0.00,0.00,0.00,77,18081.12,225863.61,-0.851761,0,1,0,1,0,1
1771599857746,67482.00,4.1493,-0.199457,-11.2800,5080934.34,3235386.12,0.221919,931237.95,31.00,938991.27,15.00,0.00,2644192.54,2436741.80,0.00,0.00,0.00,1557058.07,1678328.05,0.00,0.00,122,15721.36,575689.97,-0.946834,0,1,1,0,0,0
1771599858353,67481.50,1.3337,-0.193076,-10.9280,4097704.44,1348033.28,0.504922,975555.46,18.50,595501.39,22.50,733695.47,3364008.97,0.00,0.00,0.00,33574.91,801913.44,512544.94,0.00,0.00,83,9930.13,575669.72,-0.966086,1,0,1,0,0,0
1771599859365,67508.50,0.1481,-0.182570,-10.3465,6666565.68,966002.48,0.746874,1953155.82,2.50,613532.83,16.50,4678962.85,1987602.84,0.00,0.00,0.00,23422.72,913142.37,29437.40,0.00,0.00,113,66334.34,540319.56,-0.781311,0,0,1,0,0,0
1771599859896,67511.50,0.1481,-0.169351,-9.6119,4786314.18,900511.96,0.683299,2707368.11,2.50,300396.56,15.50,4644393.69,141920.49,0.00,0.00,0.00,170.14,788944.64,111397.18,0.00,0.00,120,72181.97,586291.84,-0.780760,0,0,1,0,0,0
1771599860460,67517.50,0.1481,-0.154778,-8.7983,3438495.80,1346517.48,0.437194,509719.92,19.50,482793.76,21.50,2006113.42,1432382.38,0.00,0.00,0.00,36452.94,1289572.37,20492.17,0.00,0.00,132,101733.45,586379.60,-0.704312,1,0,1,0,0,0
1771599861063,67524.50,0.1481,-0.139379,-7.9347,7554828.74,2390715.75,0.519239,2360495.67,3.50,627163.95,13.50,6737331.95,817496.79,0.00,0.00,0.00,16743.56,2373972.19,0.00,0.00,0.00,79,148712.70,47890.99,0.512817,0,0,1,0,0,0
1771599861593,67524.50,0.1481,-0.127229,-7.2507,1141716.15,4032015.57,-0.558649,405510.50,27.50,672426.91,11.50,233527.43,411987.71,496201.01,0.00,0.00,1872962.98,2159052.60,0.00,0.00,0.00,46,95887.35,81652.99,0.080175,0,1,0,1,0,1
1771599862124,67524.50,0.1481,-0.115680,-6.5987,3210723.14,49495.46,0.969637,562336.05,2.50,31230.99,0.50,1591436.87,1619286.27,0.00,0.00,0.00,45779.37,3716.09,0.00,0.00,0.00,51,95977.16,82002.77,0.078517,0,0,1,0,0,0
1771599862674,67525.50,0.1481,-0.100516,-5.7399,6425130.86,4231.55,0.998684,2844610.82,0.50,3399.54,19.50,4240207.77,2184923.08,0.00,0.00,0.00,586.16,3645.39,0.00,0.00,0.00,35,81121.14,35529.62,0.390838,0,0,1,0,0,0
1771599863231,67547.50,0.4441,-0.085724,-4.8996,2326506.99,4769978.19,-0.344321,547044.33,22.50,1045711.04,4.50,119960.72,2206546.27,0.00,0.00,0.00,1550394.55,3219583.65,0.00,0.00,0.00,61,105071.78,35442.54,0.495531,0,1,0,1,0,1
1771599863736,67540.50,0.1481,-0.072946,-4.1721,388135.65,11029448.33,-0.932011,126356.35,25.50,3239289.34,6.50,22.29,108422.50,279690.86,0.00,0.00,7821203.25,3208245.08,0.00,0.00,0.00,55,60692.51,34132.04,0.280101,0,1,0,1,0,1
1771599864346,67532.50,0.1481,-0.061030,-3.4924,398838.82,6928065.21,-0.891130,126257.10,17.50,1192323.86,4.50,16172.06,382666.76,0.00,0.00,0.00,5745032.07,1183033.14,0.00,0.00,0.00,80,211674.99,34374.49,0.720589,0,0,0,1,0,0
1771599864887,67519.50,0.1481,-0.052326,-2.9953,2325662.39,943269.57,0.422888,303017.12,14.50,260337.54,24.50,898760.03,1426902.36,0.00,0.00,0.00,65663.81,679684.83,197920.93,0.00,0.00,106,214699.89,54609.91,0.594445,1,0,1,0,0,0
1771599865415,67546.00,0.8883,-0.039615,-2.2686,6176902.61,1423003.52,0.625521,696654.56,22.00,595957.45,11.00,87582.77,6089319.84,0.00,0.00,0.00,61059.07,1361944.45,0.00,0.00,0.00,125,304253.39,54280.39,0.697209,0,1,1,0,0,0
1771599865965,67547.50,0.1480,-0.026366,-1.5103,2189025.07,3890135.71,-0.279827,259495.30,16.50,979997.89,17.50,729788.47,1459236.60,0.00,0.00,0.00,1347322.78,2542812.92,0.00,0.00,0.00,93,276538.25,54334.43,0.671569,0,0,0,1,0,0
1771599866471,67543.50,0.1481,-0.013494,-0.7731,185371.49,11047406.94,-0.966995,88810.44,24.50,2415487.43,4.50,1261.58,184109.92,0.00,0.00,0.00,8799829.62,2247577.33,0.00,0.00,0.00,94,286825.66,54334.42,0.681473,0,1,0,1,0,1
1771599867006,67542.50,0.1481,0.000992,0.0568,121569.42,6169915.77,-0.961354,39473.72,24.50,2053844.86,1.50,491.02,44897.90,76180.50,0.00,0.00,4792804.55,1377111.23,0.00,0.00,0.00,84,341292.77,54233.12,0.725767,0,1,0,1,0,0
1771599867772,67519.00,0.5924,0.010611,0.6080,1077759.02,6636329.71,-0.720574,561048.85,27.00,1917154.30,7.00,93046.51,243469.48,741243.03,0.00,0.00,3081559.25,3554770.47,0.00,0.00,0.00,65,196411.55,11338.36,0.890846,0,1,0,1,0,0
1771599868859,67517.50,0.1481,0.022328,1.2791,281826.81,3093229.04,-0.832994,75774.83,20.50,695792.84,17.50,79976.39,201850.42,0.00,0.00,0.00,622342.85,2428173.34,42712.84,0.00,0.00,41,85408.04,19723.95,0.624777,0,1,0,1,0,0
1771599869410,67517.50,0.1481,0.035129,2.0119,493830.57,3485406.34,-0.751796,117880.96,6.50,615059.91,6.50,220464.90,273365.67,0.00,0.00,0.00,1409339.55,2076066.79,0.00,0.00,0.00,39,72752.69,20598.28,0.558692,0,0,0,1,0,0
1771599869962,67516.50,0.1481,0.049837,2.8531,254512.52,7868588.13,-0.937336,130296.41,14.50,2534427.49,0.50,5109.03,249403.49,0.00,0.00,0.00,5522086.68,2346501.45,0.00,0.00,0.00,42,13201.11,29719.15,-0.384854,0,0,0,1,0,0
1771599870502,67500.50,0.1481,0.058166,3.3289,273126.88,8443889.26,-0.937335,117030.16,7.50,3051329.54,16.50,132695.07,83317.77,57114.04,0.00,0.00,3143192.98,5300696.28,0.00,0.00,0.00,48,11885.98,32418.88,-0.463446,0,0,0,1,0,0
1771599871040,67500.50,0.1481,0.066198,3.7873,415763.60,1956428.37,-0.649469,131741.81,19.50,612159.37,17.50,170255.60,245508.00,0.00,0.00,0.00,559035.38,1397392.99,0.00,0.00,0.00,47,6494.41,21842.34,-0.541626,0,0,0,1,0,0
1771599871616,67495.50,0.1482,0.072862,4.1673,297706.95,5463864.10,-0.896658,113813.79,11.50,998214.30,4.50,60664.69,237042.26,0.00,0.00,0.00,3542176.46,1921687.64,0.00,0.00,0.00,60,4576.21,60514.31,-0.859389,0,0,0,1,0,0
1771599872327,67495.50,0.1482,0.080586,4.6073,2267.98,6757488.11,-0.999329,1493.90,20.50,2954218.25,0.50,507.54,1693.64,66.79,0.00,0.00,4525907.97,2231580.15,0.00,0.00,0.00,63,33052.05,51192.23,-0.215328,0,1,0,1,0,0
1771599873355,67465.50,4.2985,0.085123,4.8655,1200642.01,5989668.65,-0.666039,308586.08,31.50,1401119.63,14.50,0.00,167840.03,1032801.98,0.00,0.00,0.00,3274909.94,2714758.71,0.00,0.00,79,31311.39,49405.39,-0.224166,0,1,0,1,0,0
1771599873886,67452.00,0.2965,0.088301,5.0462,1494498.97,1652158.79,-0.050104,574932.55,14.00,342504.00,16.00,306496.76,1188002.21,0.00,0.00,0.00,182473.99,1469684.80,0.00,0.00,0.00,83,32210.93,60518.61,-0.305272,0,0,0,0,0,0
1771599874561,67451.50,0.1483,0.091358,5.2199,1733828.64,2095097.34,-0.094352,386205.31,17.50,507145.85,27.50,127756.96,1606071.68,0.00,0.00,0.00,95114.92,1260577.55,739404.86,0.00,0.00,77,62807.06,24718.03,0.435178,1,0,0,0,0,0
1771599875569,67451.50,0.1483,0.092130,5.2638,932357.82,1856005.43,-0.331251,305211.97,22.50,491791.86,0.50,186929.95,745427.87,0.00,0.00,0.00,846584.48,1009420.95,0.00,0.00,0.00,62,32476.14,24406.10,0.141873,0,1,0,1,0,0
1771599876137,67451.50,0.1483,0.092987,5.3125,350355.44,4224077.82,-0.846820,107775.41,2.50,741956.49,0.50,111218.51,239136.94,0.00,0.00,0.00,2077364.93,2146712.89,0.00,0.00,0.00,56,40266.09,26103.08,0.213397,0,0,0,1,0,0
1771599877178,67452.50,0.1483,0.093779,5.3575,4660927.29,912610.68,0.672520,3823702.79,0.50,248445.88,14.50,4175517.84,485409.45,0.00,0.00,0.00,114632.65,797978.02,0.00,0.00,0.00,24,13340.05,5145.16,0.443321,0,0,1,0,0,0
1771599877781,67452.50,0.1483,0.094744,5.4123,526911.24,4771816.26,-0.801118,113459.01,6.50,1171966.87,0.50,191402.90,335508.33,0.00,0.00,0.00,3386603.63,1385212.63,0.00,0.00,0.00,23,13288.79,4759.34,0.472594,0,0,0,1,0,0
1771599878315,67451.50,0.1483,0.095479,5.4540,156483.30,6655454.07,-0.954056,71241.03,16.50,3529274.81,0.50,10376.49,129800.03,16306.78,0.00,0.00,5758418.03,897036.04,0.00,0.00,0.00,19,23816.70,4527.99,0.680505,0,0,0,1,0,0
1771599878865,67451.50,0.1483,0.096503,5.5122,215316.79,7284888.08,-0.942584,113144.10,13.50,2532848.91,0.50,8900.09,206416.70,0.00,0.00,0.00,6073748.94,1211139.14,0.00,0.00,0.00,20,16178.43,4527.99,0.562649,0,0,0,1,0,0
1771599879392,67440.50,0.1483,0.096337,5.5027,774160.42,4867537.45,-0.725558,125618.68,14.50,1184792.36,11.50,327839.40,446321.03,0.00,0.00,0.00,1889266.05,2978271.40,0.00,0.00,0.00,57,17388.40,19325.64,-0.052766,0,0,0,1,0,0
1771599879999,67439.50,0.1483,0.093440,5.3382,499710.18,6059023.41,-0.847620,113164.68,2.50,1793410.34,0.50,131150.82,368559.36,0.00,0.00,0.00,3233553.30,2825470.11,0.00,0.00,0.00,57,17388.40,19325.64,-0.052766,0,0,0,1,0,0
1771599881079,67439.50,0.1483,0.089463,5.1122,123096.91,8035105.93,-0.969823,110859.17,22.50,3095777.22,0.50,1356.81,121740.10,0.00,0.00,0.00,5534254.55,2500851.38,0.00,0.00,0.00,55,31809.54,16682.91,0.311938,0,1,0,1,0,0
1771599882076,67425.00,0.8899,0.083366,4.7655,73281.86,13570883.09,-0.989258,50049.56,20.00,3676579.27,15.00,126.75,51090.30,22064.82,0.00,0.00,3477873.15,10093009.94,0.00,0.00,0.00,75,20792.54,17774.64,0.078250,0,1,0,1,0,0
1771599882579,67418.50,0.1483,0.074427,4.2565,131003.81,11408350.58,-0.977294,90328.83,21.50,2751597.27,0.50,196.85,129911.99,894.97,0.00,0.00,7485399.89,3922950.69,0.00,0.00,0.00,43,19734.17,1150.39,0.889833,0,1,0,1,0,0
1771599883099,67404.50,0.1484,0.062244,3.5617,1122055.71,7624714.77,-0.743435,355897.92,19.50,1984945.48,14.50,287253.19,834802.52,0.00,0.00,0.00,2092620.06,5532094.71,0.00,0.00,0.00,68,19806.30,8499.76,0.399439,0,0,0,1,0,0
1771599883715,67407.50,0.1484,0.052620,3.0121,5695531.23,3022940.73,0.306543,2693590.75,2.50,512980.47,22.50,5502917.56,192613.66,0.00,0.00,0.00,1025466.28,1919869.17,77605.28,0.00,0.00,78,13289.18,10606.81,0.112252,1,0,1,0,1,0
1771599884237,67407.00,0.2967,0.044648,2.5564,320286.93,4055425.44,-0.853607,90550.57,11.00,841686.62,1.00,66520.59,253766.34,0.00,0.00,0.00,2287492.87,1767932.57,0.00,0.00,0.00,74,1409.62,10606.81,-0.765384,0,0,0,1,0,0
1771599884806,67391.50,0.1484,0.035189,2.0153,697162.81,6604423.64,-0.809038,240075.99,16.50,1718377.71,9.50,162183.60,534979.21,0.00,0.00,0.00,2900444.63,3703979.01,0.00,0.00,0.00,89,11355.37,27741.70,-0.419119,0,0,0,1,0,0
1771599885318,67391.50,0.1484,0.024563,1.4071,1612363.98,3462266.36,-0.364539,650071.27,15.50,596206.58,12.50,98117.43,1514246.54,0.00,0.00,0.00,445713.21,2543631.95,472921.20,0.00,0.00,76,17090.87,27484.12,-0.233163,0,0,0,1,0,0
1771599885830,67391.50,0.1484,0.014790,0.8473,223991.93,4951570.63,-0.913442,89936.85,15.50,916840.91,14.50,29360.28,194631.66,0.00,0.00,0.00,1862466.13,3089104.51,0.00,0.00,0.00,54,17433.87,23382.95,-0.145751,0,0,0,1,0,0
1771599886331,67391.50,0.1484,0.008929,0.5116,100803.53,5987247.82,-0.966885,27610.98,11.50,1631287.38,0.50,28454.11,72349.41,0.00,0.00,0.00,4000573.64,1986674.18,0.00,0.00,0.00,75,22413.35,19630.93,0.066178,0,0,0,1,0,0
1771599886903,67391.50,0.1484,0.003347,0.1917,123534.90,5094997.83,-0.952655,89488.11,14.50,1505904.57,0.50,5098.41,118436.49,0.00,0.00,0.00,3247912.43,1847085.40,0.00,0.00,0.00,75,22551.46,19698.99,0.067513,0,0,0,1,0,0
1771599887992,67383.50,0.1484,-0.002185,-0.1252,38595.83,7971792.95,-0.990364,27390.64,3.50,2748247.68,0.50,30921.91,7673.92,0.00,0.00,0.00,5769004.35,2202788.61,0.00,0.00,0.00,72,13069.26,6209.10,0.355848,0,0,0,1,0,0
1771599888985,67343.50,0.1485,-0.009804,-0.5617,112154.26,2748292.65,-0.921583,16544.03,6.50,1052461.06,17.50,51896.25,60258.01,0.00,0.00,0.00,839702.69,1908589.96,0.00,0.00,0.00,134,6532.90,45427.58,-0.748543,0,0,0,1,0,0
1771599889542,67333.50,0.1485,-0.017926,-1.0269,1573689.81,5667727.84,-0.565364,599392.80,19.50,677781.78,7.50,32823.89,1531236.84,9629.08,0.00,0.00,4444719.73,1142982.92,80025.19,0.00,0.00,154,4504.03,70177.01,-0.879379,0,0,0,1,0,0
1771599890153,67332.50,0.1485,-0.024583,-1.4082,989166.96,2937907.52,-0.496232,292081.36,14.50,859585.16,40.50,193474.14,795692.82,0.00,0.00,0.00,58631.46,137851.30,2741424.77,0.00,0.00,138,4209.53,79838.39,-0.899830,1,0,0,1,0,0
1771599891151,67348.50,0.1485,-0.031424,-1.7998,1995733.97,4778130.89,-0.410755,276749.40,15.50,916362.35,8.50,755437.28,1240296.68,0.00,0.00,0.00,1527952.14,3250178.75,0.00,0.00,0.00,157,147338.18,136483.48,0.038245,0,0,0,1,0,0
1771599891697,67348.50,0.1485,-0.038861,-2.2255,589184.45,5213537.97,-0.796928,100696.88,17.50,761770.40,0.50,235784.08,353400.37,0.00,0.00,0.00,1852135.93,3361402.04,0.00,0.00,0.00,135,147384.64,113376.50,0.130419,0,0,0,1,0,0
1771599892307,67348.50,0.1485,-0.047225,-2.7038,1460500.75,4037825.39,-0.468747,609943.07,27.50,1047504.36,19.50,28586.19,494376.96,937537.61,0.00,0.00,572905.36,3464920.02,0.00,0.00,0.00,116,554805.68,103150.52,0.686452,0,1,0,1,0,1
1771599892810,67348.50,0.1485,-0.051362,-2.9402,726183.33,1139806.48,-0.221664,214226.67,15.50,280061.46,18.50,292171.57,434011.76,0.00,0.00,0.00,100597.68,1039208.80,0.00,0.00,0.00,80,551797.32,179168.84,0.509775,0,0,0,1,0,0
1771599893506,67348.50,0.1485,-0.055552,-3.1796,659395.52,1681451.57,-0.436618,134046.09,0.50,594160.49,3.50,363839.25,295556.27,0.00,0.00,0.00,716171.76,965279.82,0.00,0.00,0.00,72,547050.34,167783.68,0.530566,0,0,0,1,0,0
1771599894448,67342.50,2.8214,-0.060912,-3.4857,4386827.28,1356272.30,0.527686,1062423.17,9.50,400521.07,24.50,1062423.17,1940156.79,1384247.32,0.00,0.00,6718.36,1207675.80,141878.13,0.00,0.00,101,439011.84,239513.47,0.294018,1,0,1,0,0,0
1771599895023,67351.50,0.1485,-0.065400,-3.7418,10193356.54,261281.32,0.950016,2607703.07,17.50,177143.42,17.50,2351876.52,7841480.02,0.00,0.00,0.00,7135.30,254146.02,0.00,0.00,0.00,99,439046.20,234248.23,0.304173,0,0,1,0,0,0
1771599895580,67351.50,0.1485,-0.069988,-4.0035,1016962.05,3699744.38,-0.568783,259458.10,17.50,963831.95,16.50,269391.60,747570.45,0.00,0.00,0.00,801774.27,2897970.11,0.00,0.00,0.00,87,51640.82,295746.49,-0.702690,0,0,0,1,0,0
1771599896103,67351.00,0.2970,-0.076017,-4.3471,199351.53,5599674.29,-0.931247,75348.57,28.00,1409933.97,1.00,233.03,94578.48,104540.03,0.00,0.00,3223732.24,2375942.05,0.00,0.00,0.00,76,51709.55,194724.49,-0.580338,0,1,0,1,0,1
1771599896632,67331.50,0.1485,-0.085174,-4.8683,1971107.47,5757244.60,-0.489902,566097.94,15.50,3091096.37,19.50,805698.35,1165409.12,0.00,0.00,0.00,650848.99,5106395.61,0.00,0.00,0.00,88,52086.59,196586.82,-0.581084,0,0,0,1,0,0
1771599897227,67348.50,0.1485,-0.093991,-5.3695,11607353.73,219413.38,0.962895,4285581.16,15.50,82095.96,14.50,2229288.45,9378065.28,0.00,0.00,0.00,23305.23,196108.16,0.00,0.00,0.00,67,52125.65,78341.79,-0.200940,0,0,1,0,0,0
1771599897741,67364.00,0.2969,-0.101014,-5.7681,4150261.25,3918260.04,0.028754,646690.49,15.00,688093.71,7.00,1629581.19,2520680.06,0.00,0.00,0.00,1354517.61,2045685.44,518056.98,0.00,0.00,51,49915.97,76585.07,-0.210821,0,0,0,0,0,0
1771599898331,67363.50,0.1484,-0.106342,-6.0702,3015900.62,3737351.04,-0.106830,627717.33,37.50,917461.98,0.50,90124.96,318873.43,2606902.23,0.00,0.00,1629090.43,2108260.61,0.00,0.00,0.00,51,50039.27,82015.33,-0.242143,0,1,0,0,0,0
1771599898840,67364.00,0.2969,-0.113603,-6.4812,2732855.00,1077045.55,0.434607,816956.82,18.00,253811.11,23.00,510453.30,2222401.69,0.00,0.00,0.00,15971.03,1061074.52,0.00,0.00,0.00,44,29747.46,20582.02,0.182109,1,0,1,0,0,0
1771599899410,67375.50,0.7421,-0.120243,-6.8565,13099804.48,393905.91,0.941616,6004298.83,11.50,114133.52,29.50,4678253.81,8421550.67,0.00,0.00,0.00,8080.66,174867.46,210957.80,0.00,0.00,57,31159.09,16161.25,0.316943,1,0,1,0,0,0
1771599900370,67396.50,0.1484,-0.124733,-7.1100,10385196.45,2131994.06,0.659349,2801207.20,14.50,594748.90,23.50,1481565.56,8903630.88,0.00,0.00,0.00,48041.24,1698845.10,385107.72,0.00,0.00,67,31475.54,10908.49,0.485255,1,0,1,0,0,0
1771599900965,67396.50,0.1484,-0.131534,-7.4933,6787108.20,532486.42,0.854504,2408538.94,0.50,159910.45,22.50,3346622.13,3440486.07,0.00,0.00,0.00,34900.84,497585.58,0.00,0.00,0.00,53,2788.12,10058.38,-0.565933,1,0,1,0,0,0
1771599901939,67396.50,0.1484,-0.139100,-7.9190,1585055.08,363022.85,0.627302,765908.36,0.50,99885.72,0.50,979865.39,605189.69,0.00,0.00,0.00,222226.69,140796.16,0.00,0.00,0.00,45,3022.86,3472.31,-0.069198,0,0,1,0,0,0
1771599902574,67396.50,0.1484,-0.146639,-8.3423,379652.87,2727899.78,-0.755658,90352.52,14.50,1004124.31,0.50,97310.66,282342.21,0.00,0.00,0.00,1153461.53,1574438.25,0.00,0.00,0.00,47,154671.98,3202.15,0.959434,0,0,0,1,0,0
1771599903104,67396.50,0.1484,-0.153668,-8.7362,18979.93,5483522.28,-0.993101,15317.06,12.50,2549462.71,0.50,3517.34,15462.60,0.00,0.00,0.00,4148183.54,1335338.74,0.00,0.00,0.00,45,197285.16,1411.95,0.985788,0,0,0,1,0,0
1771599903745,67393.50,0.4451,-0.160969,-9.1444,89681.50,6093484.06,-0.970992,27221.25,17.50,1443302.86,2.50,4604.63,85076.87,0.00,0.00,0.00,5073812.34,1019671.72,0.00,0.00,0.00,72,471423.86,3188.49,0.986564,0,0,0,1,0,0
1771599904789,67378.50,0.1484,-0.168358,-9.5566,386075.14,7348916.00,-0.900174,253069.71,14.50,1712421.22,3.50,58969.87,327105.27,0.00,0.00,0.00,4623697.48,2725218.52,0.00,0.00,0.00,92,502050.55,10770.92,0.957993,0,0,0,1,0,0
1771599905393,67376.50,0.1484,-0.175860,-9.9741,281775.76,12421065.65,-0.955636,239033.74,12.50,3463161.34,2.50,41770.78,239967.94,37.04,0.00,0.00,10281162.49,2139903.16,0.00,0.00,0.00,78,348529.60,12777.37,0.929271,0,0,0,1,0,0
1771599905942,67362.50,0.1485,-0.184670,-10.4629,103408.34,11613849.93,-0.982349,27811.38,27.50,3243507.89,14.50,46.48,13584.63,89777.24,0.00,0.00,2388222.27,9225627.66,0.00,0.00,0.00,100,305721.69,293903.24,0.019710,0,1,0,1,0,1
1771599906456,67346.00,0.5939,-0.196215,-11.1012,744860.07,7761598.58,-0.824872,353201.56,39.00,3113763.06,17.00,13266.76,32411.88,699181.43,0.00,0.00,873971.93,6887626.65,0.00,0.00,0.00,108,303202.69,294287.79,0.014921,0,1,0,1,0,1
1771599906990,67341.50,0.1485,-0.206748,-11.6812,2119126.37,2401177.12,-0.062396,874415.84,19.50,504445.70,3.50,11411.55,1734426.06,373288.76,0.00,0.00,1457122.45,944054.67,0.00,0.00,0.00,79,33231.38,333865.31,-0.818950,0,0,0,0,0,0
1771599907540,67346.00,0.2970,-0.215768,-12.1759,6638084.29,2772098.18,0.410830,1861286.41,4.00,600100.45,25.00,5531234.34,1106849.95,0.00,0.00,0.00,10092.62,1499961.52,1262044.04,0.00,0.00,77,3019.29,398153.04,-0.984948,1,0,1,0,0,0
1771599908064,67356.50,0.1485,-0.222841,-12.5626,3791760.98,4860084.68,-0.123479,845098.02,10.50,691486.42,5.50,2502604.63,1289156.35,0.00,0.00,0.00,3072137.88,1787946.80,0.00,0.00,0.00,84,33378.23,453580.35,-0.862911,0,0,0,1,0,0
1771599908616,67355.50,0.1485,-0.229261,-12.9126,25240.02,10808357.32,-0.995340,10008.89,14.50,3806309.79,0.50,14450.71,10789.31,0.00,0.00,0.00,9306815.52,1501541.80,0.00,0.00,0.00,78,100700.18,411965.86,-0.607151,0,0,0,1,0,0
1771599909146,67341.50,0.1485,-0.236255,-13.2927,148613.57,12454651.45,-0.976417,89127.64,21.50,3054043.63,14.50,7539.44,141074.13,0.00,0.00,0.00,5766502.91,6688148.54,0.00,0.00,0.00,78,142948.97,175783.15,-0.103015,0,1,0,1,0,1
1771599909689,67341.50,0.1485,-0.243742,-13.6983,67274.84,7257188.92,-0.981630,41578.69,6.50,1822081.92,0.50,54450.75,12824.09,0.00,0.00,0.00,4805313.20,2451875.73,0.00,0.00,0.00,76,142909.23,175727.24,-0.102995,0,0,0,1,0,0
1771599910227,67341.50,0.1485,-0.251070,-14.0939,43718.09,8120891.70,-0.989291,41647.03,12.50,3475063.37,0.50,1195.17,42522.93,0.00,0.00,0.00,6730015.31,1390876.39,0.00,0.00,0.00,58,140931.36,103773.85,0.151846,0,0,0,1,0,0
1771599910783,67340.50,0.1485,-0.258341,-14.4851,11891.10,11822491.98,-0.997990,10600.36,19.50,6065143.76,1.50,811.37,11079.72,0.00,0.00,0.00,10948102.86,874389.12,0.00,0.00,0.00,47,110690.91,61120.73,0.288515,0,0,0,1,0,0
1771599911385,67305.50,0.7429,-0.268834,-15.0473,357677.47,4125814.09,-0.840447,100409.17,17.50,774576.64,16.50,3212.90,309827.19,44637.38,0.00,0.00,1567084.89,2558729.20,0.00,0.00,0.00,87,45236.03,24947.19,0.289084,0,0,0,1,0,0
1771599911895,67303.50,0.1486,-0.279302,-15.6051,19477.48,12120325.76,-0.996791,6765.78,22.50,6522842.54,0.50,3241.84,14409.20,1826.44,0.00,0.00,9630145.21,2490180.55,0.00,0.00,0.00,63,5140.60,21826.59,-0.618751,0,1,0,1,0,1
1771599912405,67300.00,1.1887,-0.289889,-16.1663,14820.29,13442386.44,-0.997797,6765.78,19.00,8585667.74,4.00,2958.83,11648.87,212.58,0.00,0.00,10358228.20,3084158.24,0.00,0.00,0.00,120,15875.97,24571.43,-0.214982,0,0,0,1,0,0
1771599912931,67261.00,1.7841,-0.301251,-16.7650,892564.41,2486465.72,-0.471704,352867.23,40.00,1376471.98,36.00,26.90,8710.73,883826.78,0.00,0.00,6816.23,57074.42,2422575.07,0.00,0.00,208,263525.91,41098.15,0.730171,1,1,0,1,0,1
1771599913432,67238.50,1.9334,-0.314476,-17.4571,3838804.04,1238814.69,0.512049,875615.20,7.50,171808.81,17.50,877439.19,2356329.68,605035.16,0.00,0.00,48024.76,1151998.78,38791.15,0.00,0.00,255,263694.59,119257.71,0.377167,0,0,1,0,0,0
1771599913946,67241.50,0.1487,-0.327044,-18.1100,2984171.69,866861.77,0.549803,684040.32,19.50,362129.20,25.50,1104718.18,1879453.51,0.00,0.00,0.00,108321.44,314716.16,443824.17,0.00,0.00,255,263802.59,119681.97,0.375819,1,0,1,0,0,0
1771599914450,67250.00,0.2974,-0.338953,-18.7242,9455149.88,905147.44,0.825266,2385325.39,1.00,260904.20,23.00,8049261.31,1391667.79,14220.78,0.00,0.00,4736.50,900410.94,0.00,0.00,0.00,221,262962.30,98451.98,0.455185,1,0,1,0,0,0
1771599915127,67285.00,2.0807,-0.349011,-19.2395,2885512.95,3445812.07,-0.088496,450095.98,29.00,899529.37,33.00,85967.90,1487041.72,1312503.34,0.00,0.00,75021.16,394178.23,2976612.68,0.00,0.00,329,272073.57,625546.41,-0.393789,1,1,0,0,0,0
1771599915663,67295.50,0.1486,-0.357670,-19.6806,1127051.07,2248729.28,-0.332272,445542.70,0.50,681897.06,4.50,855982.96,221007.27,50060.84,0.00,0.00,982917.43,1265811.85,0.00,0.00,0.00,210,11448.64,679003.89,-0.966837,0,0,0,1,0,0
1771599916181,67293.50,0.1486,-0.366371,-20.1214,97079.25,6298128.73,-0.969640,43292.95,0.50,1698830.32,2.50,78354.07,18725.18,0.00,0.00,0.00,4181347.97,2116780.76,0.00,0.00,0.00,173,14964.17,691118.66,-0.957614,0,0,0,1,0,0
